Y,20244.651021267367,20243.56460322886,2867374840
Z,16338.907880698036,16338.42897449148,2867374840
I,13.243,8.293,2867374840
X,13671.66756665327,13671.603531571393,2867458590
Y,15957.591043932805,15957.171448971694,2867458590
Z,15191.524187710856,15191.223749248898,2867458590
I,7.297,3.446999999999999,2867458590
X,14286.109712487782,14285.95010510117,289633906000000
Y,17325.495907736204,17324.86354445935,289633906000000
Z,14444.74254557549,14444.558263928548,289633906000000
I,7.297,3.446999999999999,289633906000000
X,14700.11927271862,14699.895268955359,289633921000000
Y,16643.724617762175,16643.198299381373,289633921000000
Z,17854.074590410077,17853.36001030731,289633921000000
I,16.662,11.0795,289633921000000
X,16152.599645930452,16152.149718705086,289633937000000
Y,16540.02749378543,16539.51730478833,289633937000000
Z,19517.97080243447,19516.99741457104,289633937000000
I,20.876,14.513875,289633937000000
X,17526.144879525342,17525.481306663,289633953000000
Y,19192.343799801256,19191.421061007615,289633953000000
Z,20595.01095132583,20593.87003717857,289633953000000
I,22.773,16.06004375,289633953000000
X,18406.814350484834,18406.013795464583,289633968000000
Y,21221.538525121745,21220.300158863472,289633968000000
Z,22722.414762950746,22720.94294558216,289633968000000
I,23.626,16.7551696875,289633968000000
X,19310.341487308262,19309.40039477534,289633984000000
Y,20010.232030114606,20009.182074358854,289633984000000
Z,22404.631343682533,22403.208955367587,289633984000000
I,24.01,17.068126359375,289633984000000
X,19313.840279385724,19312.898642639444,289634000000000
Y,18938.029948278345,18937.146766277936,289634000000000
Z,24036.558323758294,24034.882100279694,289634000000000
I,24.183,17.20915686171875,289634000000000
X,20099.001168357816,20097.93740516521,289634015000000
Y,25429.82740844248,25427.93447141576,289634015000000
Z,24620.50063608744,24618.733584346162,289634015000000
I,24.261,17.272770587773437,289634015000000
X,20099.732988319494,20098.66911129726,289634031000000
Y,25864.874462994656,25862.913857351854,289634031000000
Z,23081.45796139557,23079.930297294773,289634031000000
I,24.296,17.301296764498048,289634031000000
X,20171.989519851304,20170.914403816092,289634046000000
Y,27903.68601486899,27901.408285929465,289634046000000
Z,26300.531710978492,26298.503341808162,289634046000000
I,24.311,17.31338354402412,289634046000000
X,21179.768501676263,21178.536632461586,289634062000000
Y,26066.20596504841,26064.214043657175,289634062000000
Z,26227.435975003376,26225.418975378576,289634062000000
I,24.319,17.320072594810853,289634062000000
X,20895.0791126832,20893.89152497041,289634078000000
Y,25932.977845915648,25931.006647253944,289634078000000
Z,24299.586786580978,24297.869650810517,289634078000000
I,24.322,17.322482667664882,289634078000000
X,21979.633905059356,21978.277622210953,289634093000000
Y,24172.79178489672,24171.09437122804,289634093000000
Z,24876.060226313,24874.25342401229,289634093000000
I,24.323,17.3232172004492,289634093000000
X,22475.272829426453,22473.839453307937,289634109000000
Y,22899.423540888438,22897.92419100604,289634109000000
Z,23915.816449439324,23914.159006539634,289634109000000
I,24.324,17.32409774020214,289634109000000
X,23601.513349488687,23599.904794302594,289634125000000
Y,22098.009669799107,22096.634974404074,289634125000000
Z,23738.883821911153,23737.253899680596,289634125000000
I,24.324,17.324043983090963,289634125000000
X,23720.08832123736,23718.46132251934,289634140000000
Y,27853.020312281067,27850.750464047647,289634140000000
Z,23468.133315799278,23466.545506971994,289634140000000
I,24.324,17.324019792390935,289634140000000
X,24361.821218361732,24360.094402447878,289634156000000
Y,26130.723217594485,26128.72126098258,289634156000000
Z,24943.059505201414,24941.24228161769,289634156000000
I,24.324,17.32400890657592,289634156000000
X,24131.37105631975,24129.68008536422,289634171000000
Y,24700.718673114436,24698.939144002048,289634171000000
Z,26138.24797054555,26136.244843509405,289634171000000
I,24.324,17.324004007959164,289634171000000
X,24857.02804480157,24855.2242028275,289634187000000
Y,29786.207160651044,29783.636618326513,289634187000000
Z,27697.306342692536,27695.06071471004,289634187000000
I,24.324,17.324001803581623,289634187000000
X,25326.792175889932,25324.915265294196,289634203000000
Y,26591.40653773937,26589.3329249643,289634203000000
Z,29457.321045633416,29454.801659311484,289634203000000
I,24.324,17.324000811611732,289634203000000
X,25789.723351736142,25787.774435338542,289634218000000
Y,23935.12165925851,23933.461213564486,289634218000000
Z,29622.816568517144,29620.27144049007,289634218000000
I,24.324,17.32400036522528,289634218000000
X,25435.334221471334,25433.44042789723,289634234000000
Y,27196.663450118813,27194.49569373972,289634234000000
Z,30675.194553564772,30672.485735286034,289634234000000
I,24.324,17.324000164351375,289634234000000
X,25164.596805599704,25162.74512339278,289634250000000
Y,30282.49024936528,30279.842513575248,289634250000000
Z,31547.814005816675,31544.96945750579,289634250000000
I,24.324,17.32400007395812,289634250000000
X,24626.908039699076,24625.139991329663,289634265000000
Y,26416.017011985095,26413.970679860147,289634265000000
Z,31694.63491754114,31691.76753223411,289634265000000
I,24.324,17.324000033281155,289634265000000
X,25262.946916376077,25261.079936477054,289634281000000
Y,26431.514094186077,26429.465351595194,289634281000000
Z,30939.629427909527,30936.879478581166,289634281000000
I,24.324,17.32400001497652,289634281000000
X,25245.767253368107,25243.902945649043,289634296000000
Y,30804.163544354014,30801.434665824247,289634296000000
Z,31117.515117777195,31114.737499537325,289634296000000
I,24.324,17.324000006739436,289634296000000
X,24850.512720493385,24848.709891933784,289634312000000
Y,28024.44542613352,28022.148913887333,289634312000000
Z,29441.469281445043,29438.952360757423,289634312000000
I,24.324,17.324000003032747,289634312000000
X,24831.92607989505,24830.12614236122,289634328000000
Y,27692.5469415839,27690.30205389394,289634328000000
Z,28009.203269783193,28006.90912835096,289634328000000
I,24.324,17.324000001364737,289634328000000
X,24560.332600159472,24558.574907147744,289634343000000
Y,25104.873431102973,25103.031038461526,289634343000000
Z,29896.66727232005,29894.079548674992,289634343000000
I,24.324,17.324000000614134,289634343000000
X,24403.191698359402,24401.45844754822,289634359000000
Y,22675.665841535854,22674.201295644645,289634359000000
Z,31653.455393666816,31650.594413555184,289634359000000
I,24.324,17.32400000027636,289634359000000
X,24985.161184475197,24983.337412261062,289634375000000
Y,28172.834137971506,28170.514544868507,289634375000000
Z,30204.204858616315,30201.569299587383,289634375000000
I,24.324,17.324000000124364,289634375000000
X,25593.2814986182,25591.363137417335,289634390000000
Y,30478.223957996914,30475.54577715721,289634390000000
Z,29449.587272925222,29447.069089539134,289634390000000
I,24.324,17.324000000055964,289634390000000
X,25478.307976785993,25476.40749893597,289634406000000
Y,33399.96982209011,33396.8371835151,289634406000000
Z,31390.388067929194,31387.568006154284,289634406000000
I,24.324,17.324000000025187,289634406000000
X,26003.13323989946,26001.15112904246,289634421000000
Y,32911.342566564155,32908.28593064176,289634421000000
Z,28940.395383294708,28937.956401250478,289634421000000
I,24.324,17.324000000011335,289634421000000
X,26481.838337584468,26479.78176739914,289634437000000
Y,31740.98646983357,31738.11187485723,289634437000000
Z,29524.244066024727,29521.714270281267,289634437000000
I,24.324,17.3240000000051,289634437000000
X,27081.391117248117,27079.24129069789,289634453000000
Y,33849.282520241824,33846.0799941267,289634453000000
Z,31394.946221815833,31392.12545105103,289634453000000
I,24.324,17.324000000002297,289634453000000
X,27491.858705447474,27489.645033450302,289634468000000
Y,36305.31392166752,36301.729376540316,289634468000000
Z,32195.329765882998,32192.384500891203,289634468000000
I,24.324,17.324000000001035,289634468000000
X,27470.613734359093,27468.403366872957,289634484000000
Y,30923.457931210065,30920.710497248238,289634484000000
Z,31502.430190048213,31499.59270088179,289634484000000
I,24.324,17.324000000000467,289634484000000
X,26957.956713112468,26955.82608594589,289634500000000
Y,28512.944140678414,28510.57164577328,289634500000000
Z,32303.408633633742,32300.446557707746,289634500000000
I,24.324,17.32400000000021,289634500000000
X,26848.3379384416,26846.22436173129,289634515000000
Y,30894.250574819092,30891.50768386328,289634515000000
Z,33915.03401026257,33911.82125694952,289634515000000
I,24.324,17.324000000000094,289634515000000
X,26857.585726252433,26855.470711111506,289634531000000
Y,27218.19439209975,27216.023286728792,289634531000000
Z,34956.160973521786,34952.78627997714,289634531000000
I,24.324,17.324000000000044,289634531000000
X,27694.209772800263,27691.964626468194,289634546000000
Y,25242.128562527323,25240.26482078192,289634546000000
Z,35424.03613702646,35420.58866867623,289634546000000
I,24.324,17.32400000000002,289634546000000
X,28484.295068349158,28481.927029612747,289634562000000
Y,27859.94756968548,27857.676643964194,289634562000000
Z,33064.62658328762,33061.54610507697,289634562000000
I,24.324,17.32400000000001,289634562000000
X,28555.131343905137,28552.752287066924,289634578000000
Y,28904.646355101348,28902.212933575775,289634578000000
Z,34735.59006040486,34732.24967516844,289634578000000
I,24.324,17.324000000000005,289634578000000
X,28668.72820327419,28666.331477215637,289634593000000
Y,31819.58888075477,31816.702059706993,289634593000000
Z,35782.32072848437,35778.8175313981,289634593000000
I,24.324,17.324000000000005,289634593000000
X,28448.422701611904,28446.060242578624,289634609000000
Y,30286.136809098538,30283.48850611089,289634609000000
Z,33335.334981475025,33332.2123964107,289634609000000
I,24.324,17.324,289634609000000
X,28575.863498134364,28573.4812165503,289634625000000
Y,28677.884843658136,28675.48669334633,289634625000000
Z,33664.86364067197,33661.68979966166,289634625000000
I,24.324,17.324,289634625000000
X,29021.52786924129,29019.076267589626,289634640000000
Y,27385.955877678698,27383.758678147482,289634640000000
Z,32259.965690644825,32257.010371973705,289634640000000
I,24.324,17.324,289634640000000
X,29081.13477401989,29078.67390091882,289634656000000
Y,28105.070296352023,28102.761243454584,289634656000000
Z,33899.63660694511,33896.42624859363,289634656000000
I,24.324,17.324,289634656000000
X,28413.27337386256,28410.916382068608,289634671000000
Y,25936.885593913266,25934.913787427886,289634671000000
Z,31651.303743162258,31648.443097725256,289634671000000
I,24.324,17.324,289634671000000
X,29242.10205125235,29239.61614078401,289634687000000
Y,26130.07821213468,26128.076355848996,289634687000000
Z,31698.74029382317,31695.872269952728,289634687000000
I,24.324,17.324,289634687000000
X,29911.816321027356,29909.22624105061,289634703000000
Y,24951.021915087178,24949.203453004648,289634703000000
Z,33056.00240797688,33052.92327119815,289634703000000
I,24.324,17.324,289634703000000
X,30359.236888387597,30356.577215178848,289634718000000
Y,25782.095346352195,25780.14761643905,289634718000000
Z,32287.286019815714,32284.32645165285,289634718000000
I,24.324,17.324,289634718000000
X,30943.725344353807,30940.974757933447,289634734000000
Y,24382.322130134446,24380.59212544293,289634734000000
Z,30308.968359379818,30306.316505099516,289634734000000
I,24.324,17.324,289634734000000
X,30342.624901579627,30339.967812252657,289634750000000
Y,27506.564595478827,27504.34863608029,289634750000000
Z,32135.39185249086,32132.45591043461,289634750000000
I,24.324,17.324,289634750000000
X,29971.94500051063,29969.345567925964,289634765000000
Y,28730.678669940713,28728.272307907613,289634765000000
Z,33980.202038212505,33976.979148455095,289634765000000
I,24.324,17.324,289634765000000
X,30052.051791987735,30049.439899335448,289634781000000
Y,32833.20856763958,32830.164084930315,289634781000000
Z,33350.371580859945,33347.24665695466,289634781000000
I,24.324,17.324,289634781000000
X,29685.637076517913,29683.082177187265,289634796000000
Y,35071.36645475339,35067.9738417782,289634796000000
Z,31737.021257428394,31734.14727921393,289634796000000
I,24.324,17.324,289634796000000
X,30037.962708361745,30035.353007170776,289634812000000
Y,36523.53169223333,36519.91320481325,289634812000000
Z,33236.13491302544,33233.027757858355,289634812000000
I,24.324,17.324,289634812000000
X,30316.60744208402,30313.95439959626,289634828000000
Y,35143.68938955097,35140.28552723422,289634828000000
Z,34928.79128515038,34925.420848774964,289634828000000
I,24.324,17.324,289634828000000
X,29603.604854110916,29601.0627143356,289634843000000
Y,36414.33901522498,36410.737511984575,289634843000000
Z,33420.74219957653,33417.60632999921,289634843000000
I,24.324,17.324,289634843000000
X,30372.422313755807,30369.760589643647,289634859000000
Y,31357.1993193045,31354.38441981414,289634859000000
Z,31744.20172866519,31741.326633577166,289634859000000
I,24.324,17.324,289634859000000
X,30001.58406559571,29998.98002285567,289634875000000
Y,32254.369425345838,32251.414977135795,289634875000000
Z,31324.15742726196,31321.34766721361,289634875000000
I,24.324,17.324,289634875000000
X,29223.690626269858,29221.20757957369,289634890000000
Y,29982.750802738945,29980.149689385096,289634890000000
Z,30157.808853672777,30155.180511227463,289634890000000
I,24.324,17.324,289634890000000
X,29321.290929145194,29318.79270138446,289634906000000
Y,33153.61066869572,33150.51634961464,289634906000000
Z,29847.333578164766,29844.75352804094,289634906000000
I,24.324,17.324,289634906000000
X,28569.972094421406,28567.590729205196,289634921000000
Y,34330.04171872703,34326.76441378215,289634921000000
Z,28267.40701011024,28265.072706838975,289634921000000
I,24.324,17.324,289634921000000
X,28133.931141241905,28131.61759923596,289634937000000
Y,34726.960772980194,34723.62172997085,289634937000000
Z,30474.713602115902,30472.03596728823,289634937000000
I,24.324,17.324,289634937000000
X,13370.046102816039,13370.028982905347,289728765000000
Y,13298.122379452885,13298.11644678912,289728765000000
Z,18022.06537566915,18021.324665740118,289728765000000
I,7.297,3.446999999999999,289728765000000
X,14587.740941516462,14587.534417439754,289728781000000
Y,13359.292882375443,13359.277435055195,289728781000000
Z,20925.397889193926,20924.205585601263,289728781000000
I,16.662,11.0795,289728781000000
X,15827.141757257237,15826.742452797133,289728796000000
Y,17703.05512942827,17702.364039377488,289728796000000
Z,19782.261355065482,19781.24685860069,289728796000000
I,20.876,14.513875,289728796000000
X,16237.413853128604,16236.950733629059,289728812000000
Y,19777.67910235074,19776.66531862425,289728812000000
Z,21072.736064450324,21071.520843404684,289728812000000
I,22.773,16.06004375,289728812000000
X,17389.408618087182,17388.766313622094,289728828000000
Y,20936.74922675335,20935.555157537186,289728828000000
Z,23620.526295773063,23618.914783252243,289728828000000
I,23.626,16.7551696875,289728828000000
X,17378.17193862654,17377.531381950663,289728843000000
Y,19110.83602372288,19109.925962910507,289728843000000
Z,25052.24339405415,25050.409187657693,289728843000000
I,24.01,17.068126359375,289728843000000
X,18346.36791444291,18345.576761455453,289728859000000
Y,25093.331491376353,25091.49089400528,289728859000000
Z,26246.678247003598,26244.65825437401,289728859000000
I,24.183,17.20915686171875,289728859000000
X,18549.002256231488,18548.17958484772,289728875000000
Y,29853.495302644198,29850.914294105958,289728875000000
Z,29076.689502994694,29074.229321325358,289728875000000
I,24.261,17.272770587773437,289728875000000
X,18753.553230262052,18752.698742362838,289728890000000
Y,33301.90608112455,33298.78869569875,289728890000000
Z,28370.55712835437,28368.20678078243,289728890000000
I,24.296,17.301296764498048,289728890000000
X,19798.679643390027,19797.66259317194,289728906000000
Y,34724.4553538692,34721.116700560786,289728906000000
Z,28000.824953718,27998.532115475955,289728906000000
I,24.311,17.31338354402412,289728906000000
X,19551.81564689144,19550.836994692207,289728921000000
Y,36894.27213324222,36890.59597966327,289728921000000
Z,26980.50286884763,26978.36873477958,289728921000000
I,24.319,17.320072594810853,289728921000000
X,20727.995539986092,20726.833940988814,289728937000000
Y,38863.87934982674,38859.89683721564,289728937000000
Z,29270.666110336097,29268.17575692227,289728937000000
I,24.322,17.322482667664882,289728937000000
X,20600.857016043115,20599.715192580174,289728953000000
Y,32473.272368739283,32470.283871662385,289728953000000
Z,29041.486828745576,29039.03212261325,289728953000000
I,24.323,17.3232172004492,289728953000000
X,21764.692177379493,21763.36932725773,289728968000000
Y,29584.834717603877,29582.295497395877,289728968000000
Z,29182.83692476589,29180.36023258566,289728968000000
I,24.324,17.32409774020214,289728968000000
X,22013.652242952478,22012.290668782545,289728984000000
Y,31345.289310601293,31342.47626363194,289728984000000
Z,29971.24169741573,29968.642374225088,289728984000000
I,24.324,17.324043983090963,289728984000000
X,22290.244362826143,22288.839766629568,289729000000000
Y,27408.528047603308,27406.327337124287,289729000000000
Z,27820.173735103115,27817.9089959318,289729000000000
I,24.324,17.324019792390935,289729000000000
X,22230.784896266625,22229.38954858644,289729015000000
Y,28391.08240318775,28388.728863048644,289729015000000
Z,30162.038711943034,30159.409711571978,289729015000000
I,24.324,17.32400890657592,289729015000000
X,23389.288829390513,23387.713284287867,289729031000000
Y,25358.369384820282,25356.487562604056,289729031000000
Z,28966.999371323127,28964.556251209156,289729031000000
I,24.324,17.324004007959164,289729031000000
X,24163.046155563257,24161.350257761063,289729046000000
Y,23704.77093128753,23703.146315085538,289729046000000
Z,30278.193499994362,30275.546432534527,289729046000000
I,24.324,17.324001803581623,289729046000000
X,23908.679775491277,23907.023442652775,289729062000000
Y,21922.80692481931,21921.45948102192,289729062000000
Z,28920.656048108,28918.220136383363,289729062000000
I,24.324,17.324000811611732,289729062000000
X,24965.287265724146,24963.466584763162,289729078000000
Y,22644.36747829225,22642.907800648976,289729078000000
Z,26815.848284044074,26813.739760878954,289729078000000
I,24.324,17.32400036522528,289729078000000
X,25295.392081507805,25293.520054983597,289729093000000
Y,27083.949667396704,27081.799442881373,289729093000000
Z,27433.367313103106,27431.162739044954,289729093000000
I,24.324,17.324000164351375,289729093000000
X,24736.28756394922,24734.502502337316,289729109000000
Y,29061.593960046746,29059.136126386642,289729109000000
Z,25763.989947883474,25762.045034142157,289729109000000
I,24.324,17.32400007395812,289729109000000
X,25637.50432495998,25635.579085198682,289729125000000
Y,25547.336207410972,25545.424992688262,289729125000000
Z,25568.125260139168,25566.21081182043,289729125000000
I,24.324,17.324000033281155,289729125000000
X,26199.260516581387,26197.24789945788,289729140000000
Y,29374.388435842993,29371.881949125538,289729140000000
Z,27796.033268970787,27793.772284685103,289729140000000
I,24.324,17.32400001497652,289729140000000
X,25955.853950828103,25953.87919394357,289729156000000
Y,32680.71304453172,32677.692281465883,289729156000000
Z,25792.607736215807,25790.658371171783,289729156000000
I,24.324,17.324000006739436,289729156000000
X,26760.832339937624,26758.732374129144,289729171000000
Y,32336.07944745706,32333.112289807756,289729171000000
Z,24693.323898844068,24691.54551993862,289729171000000
I,24.324,17.324000003032747,289729171000000
X,26560.10528431991,26558.036540242323,289729187000000
Y,33324.27056626283,33321.14970219318,289729187000000
Z,24386.233386232314,24384.502773171465,289729187000000
I,24.324,17.324000001364737,289729187000000
X,27375.592526072607,27373.396938490383,289729203000000
Y,34426.17592864697,34422.883670678326,289729203000000
Z,25330.907894320546,25329.030343552746,289729203000000
I,24.324,17.324000000614134,289729203000000
X,26750.1827899339,26748.08448059063,289729218000000
Y,30681.65268378046,30678.94286098341,289729218000000
Z,23663.524563844356,23661.906363234826,289729218000000
I,24.324,17.32400000027636,289729218000000
X,26834.170384620797,26832.05901157731,289729234000000
Y,30590.46686778697,30587.771228324596,289729234000000
Z,26073.11246099443,26071.119465344633,289729234000000
I,24.324,17.324000000124364,289729234000000
X,26183.833701617183,26181.82348403002,289729250000000
Y,32440.807786946614,32437.82433951503,289729250000000
Z,24929.22246840694,24927.40739708036,289729250000000
I,24.324,17.324000000055964,289729250000000
X,26853.176145512447,26851.06181625187,289729265000000
Y,34303.43649669676,34300.163330013565,289729265000000
Z,23932.934985309083,23931.274879737346,289729265000000
I,24.324,17.324000000025187,289729265000000
X,26189.28381745155,26187.27275213587,289729281000000
Y,31228.487768211053,31225.69288892873,289729281000000
Z,23398.295477357788,23396.71853133219,289729281000000
I,24.324,17.324000000011335,289729281000000
X,26848.0869142148,26845.973376549606,289729296000000
Y,30887.999919900645,30885.258001191774,289729296000000
Z,24137.68725366327,24135.99530026612,289729296000000
I,24.324,17.3240000000051,289729296000000
X,27713.834787323718,27711.58658845386,289729312000000
Y,30681.750376649194,30679.04053865668,289729312000000
Z,22894.31331370069,22892.814758679444,289729312000000
I,24.324,17.324000000002297,289729312000000
X,28143.53899798266,28141.22396153982,289729328000000
Y,28709.062073042816,28706.659073324623,289729328000000
Z,24179.67773614991,24177.97925141826,289729328000000
I,24.324,17.324000000001035,289729328000000
X,28997.51594673431,28995.068079974193,289729343000000
Y,29334.888110052387,29332.387767342465,289729343000000
Z,23178.052232961865,23176.509544277844,289729343000000
I,24.324,17.324000000000467,289729343000000
X,29431.551418470266,29429.036040438903,289729359000000
Y,27309.46282697923,27307.277525422785,289729359000000
Z,25181.05964860795,25179.20540571755,289729359000000
I,24.324,17.32400000000021,289729359000000
X,29622.704377859955,29620.159267283372,289729375000000
Y,29296.933835704705,29294.43939652451,289729375000000
Z,27727.929290029882,27725.67889885581,289729375000000
I,24.324,17.324000000000094,289729375000000
X,30144.334515555223,30141.708268951734,289729390000000
Y,29412.88331559316,29410.370841258475,289729390000000
Z,27921.71767722928,27919.437143587085,289729390000000
I,24.324,17.324000000000044,289729390000000
X,30421.092842886937,30418.423548404364,289729406000000
Y,26855.602404040972,26853.487697392353,289729406000000
Z,28169.125950350925,28166.806934031338,289729406000000
I,24.324,17.32400000000002,289729406000000
X,30964.83134352413,30962.077474208872,289729421000000
Y,25393.20495190817,25391.317711255957,289729421000000
Z,28391.893586653343,28389.539920340154,289729421000000
I,24.324,17.32400000000001,289729421000000
X,31056.230611911058,31053.462526060055,289729437000000
Y,23809.3086125861,23807.667736257423,289729437000000
Z,27429.491524884295,27427.28755367869,289729437000000
I,24.324,17.324000000000005,289729437000000
X,30704.359675208834,30701.646320493408,289729453000000
Y,24469.57639949069,24467.832822989887,289729453000000
Z,28919.696848412037,28917.2610858844,289729453000000
I,24.324,17.324000000000005,289729453000000
X,30253.242549087492,30250.599362578694,289729468000000
Y,29366.194886310914,29363.689674044468,289729468000000
Z,27229.79659088319,27227.62368086897,289729468000000
I,24.324,17.324,289729468000000
X,30291.740107499365,30289.09093295669,289729484000000
Y,30619.165282508824,30616.465179202853,289729484000000
Z,26289.30606863515,26287.279445537282,289729484000000
I,24.324,17.324,289729484000000
X,30004.861106006243,30002.256553544816,289729500000000
Y,29210.266537170515,29207.78557850028,289729500000000
Z,25013.02495534615,25011.19684911161,289729500000000
I,24.324,17.324,289729500000000
X,29953.237223684948,29950.64070096797,289729515000000
Y,28121.993084174166,28119.68139905196,289729515000000
Z,27664.11790077652,27661.877435030874,289729515000000
I,24.324,17.324,289729515000000
X,30477.89774662662,30475.219616526883,289729531000000
Y,30175.156750865535,30172.525710072576,289729531000000
Z,27991.25123307996,27988.959883965166,289729531000000
I,24.324,17.324,289729531000000
X,30670.68801884631,30667.97990152846,289729546000000
Y,27339.923108562794,27337.733069116326,289729546000000
Z,29012.078399028465,29009.628267177748,289729546000000
I,24.324,17.324,289729546000000
X,30888.746972134013,30886.004937226237,289729562000000
Y,30598.67489879467,30595.977982628792,289729562000000
Z,29739.71685726643,29737.153546193,289729562000000
I,24.324,17.324,289729562000000
X,30852.4732337217,30849.736840947695,289729578000000
Y,28261.93283881817,28259.59938701709,289729578000000
Z,30884.3868609592,30881.64550423712,289729578000000
I,24.324,17.324,289729578000000
